Name,Template,Datastore Path,Guest,Instance UUID,Bios UUID,Annotation,State,VMware-tools,IP,Question,VM Path,Tenant
Murali_Ubuntu_14.57,False,[Datastore 3] Murali_Ubuntu_14.57/Murali_Ubuntu_14.57.vmx,Ubuntu Linux (64-bit),50124ead-1900-aec2-fd09-ea2b7c272ed6,4212baa4-8bd8-5d25-2d43-367109ee3907,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
RHEL-9-Shyam-192.168.15.20,False,[Datastore 3] RHEL-9-Shyam-192.168.15.20/RHEL-9-Shyam-192.168.15.20.vmx,Red Hat Enterprise Linux 8 (64-bit),50126881-bfbe-14c4-80bb-d428b0236c10,421281b1-c56b-5dea-e775-02c77259f085,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
rhel8mahesh_12.67,False,[Datastore 3] rhel8mahesh_12.67/rhel8mahesh_12.67.vmx,Red Hat Enterprise Linux 7 (64-bit),52add56e-4449-eb69-ab3f-454c3db05ab3,564d4a21-ceb0-62bc-b823-63b9bbd900b4,,poweredOn,toolsOk,192.168.12.67,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
dc10-x7l68-master-2,False,[moskdatastore] dc10-x7l68-master-2/dc10-x7l68-master-2.vmx,Red Hat Enterprise Linux 8 (64-bit),5012fb3f-0ce0-df05-39ad-5b19a98347fa,421247bf-0753-244a-b1a5-16e0a263882f,Created By OpenShift Installer,poweredOn,toolsOk,10.129.0.2,,Datacenters/Engineering/vm/dc10-x7l68,False,False,True,True,,Domain/Project
MOSK3,False,[Datastore] MOSK3/MOSK3.vmx,Ubuntu Linux (64-bit),5012b4cc-d8a3-5107-6484-298802da9545,42122e43-8895-21d1-6709-fb6201efea9c,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
LandingVM-Suhas-1.92,False,[Datastore 3] LandingVM-Suhas-1.92/LandingVM-Suhas-1.92.vmx,Microsoft Windows 8.x (64-bit),5012f1f4-c0e4-857e-df1e-adfcd392b975,4212177a-61c7-8e6f-1eda-82f83ea9736a,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Mahesh_Deb_DO_NOT_DELETE_12.32,False,[Datastore] Mahesh_Deb_DO_NOT_DELETE_12.32/Mahesh_Deb_DO_NOT_DELETE_12.32.vmx,Ubuntu Linux (64-bit),5296ee79-9d04-6501-753d-c74fcfc92ad6,564dc992-1e7e-32cb-c420-ae58d27233ed,,poweredOn,toolsOk,192.168.12.32,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
savithacentos8_10.253,False,[Datastore 3] savithacentos8_10.253/savithacentos8_10.253.vmx,CentOS 4/5/6/7 (64-bit),502292dd-4243-6006-9dbf-29df03ec6f54,42229334-810e-9012-9589-66bda75d4af7,,poweredOn,toolsOk,192.168.10.253,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
pushkarcentos8_16.184,False,[Datastore 3] pushkarcentos8_16.184/pushkarcentos8_16.184.vmx,CentOS 4/5/6/7 (64-bit),52f1e001-e425-8df6-b60c-7504d8520316,564dbb9e-8d97-7ac6-46ae-0971e2c79570,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
mosk,True,[Datastore] mosk/mosk.vmtx,Ubuntu Linux (64-bit),501279df-8021-be13-2313-719006102bd8,4212730b-6799-8d1e-f34d-854c87717718,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
vCLS-6e5983e4-9508-40f3-a986-0bdb2fe86871,False,[Datastore 3] vCLS-6e5983e4-9508-40f3-a986-0bdb2fe86871/vCLS-6e5983e4-9508-40f3-a986-0bdb2fe86871.vmx,Other 3.x or later Linux (64-bit),50124a7a-e9a4-5f23-9b37-c3a2e97c197e,42123c5d-cff4-ae4b-35cb-2d13f483ed5a,"vSphere Cluster Service VM is deployed from an OVA with a minimal installed profile of PhotonOS. vSphere Cluster Service manages the resources, power state and availability of these VMs. vSphere Cluster Service VMs are required for maintaining the health and availability of vSphere Cluster Service. Any impact on the power state or resources of these VMs might degrade the health of the vSphere Cluster Service and cause vSphere DRS to cease operation for the cluster.",poweredOn,toolsOk,,,Datacenters/Engineering/vm/vCLS,False,False,False,True,,Domain/Project
MOSK6,False,[Datastore] mosk6/mosk6.vmx,Ubuntu Linux (64-bit),50128925-f981-4374-f1f2-5461a28a701b,4212c108-ed9d-3722-1759-a3ae19d59f0d,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
MOSK1,False,[Datastore] MOSK1/MOSK1.vmx,Ubuntu Linux (64-bit),5012d1fc-eb8a-b061-2c5c-39fd060dfee3,421265e8-57ec-4d79-202e-87eb19c9e8e3,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
deb_packing_12.41_mahesh,False,[Datastore] deb_packing_12.41_mahesh/deb_packing_12.41_mahesh.vmx,Ubuntu Linux (64-bit),5243a893-33a2-7a9c-099c-c3081517075c,564d561e-f9b5-b7bb-936d-c31f3731fe7b,,poweredOn,toolsOk,192.168.12.41,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
LandingVM-Akash-1.93,False,[Datastore 3] LandingVM-Akash-1.93/LandingVM-Akash-1.93.vmx,Microsoft Windows 8.x (64-bit),5012fd7d-6568-bc20-15c2-ab31e77f070a,42120ac3-eac4-744c-c89e-166226d75db5,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Murali_Ubuntu_14.58,False,[Datastore 3] Murali_Ubuntu_14.58/Murali_Ubuntu_14.58.vmx,Ubuntu Linux (64-bit),50122dac-88c4-a63a-7425-72a51774de8c,4212e6a8-089f-f107-c3d1-62cfb68f3128,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Murali_14.50,False,[Datastore 3] Murali_14.50/Murali_14.50.vmx,CentOS 4/5/6/7 (64-bit),5273eb04-3d34-48a6-d364-a32175335a53,564d8f4c-061a-f0e0-c705-37f8a2467213,,poweredOn,toolsOk,192.168.14.50,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
redhatceph_mimic1.75,False,[Datastore 3] redhatceph_mimic1.75/redhatceph_mimic1.75.vmx,Red Hat Enterprise Linux 7 (64-bit),523cf573-2529-6fcf-0522-bc9d53b72ba6,564d62af-f1f7-b8a1-ca78-970e3d9fb7eb,,poweredOn,toolsOk,192.168.1.75,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
centos-7.9-template-1.28.13-1648183331,True,[Datastore] centos-7.9-template-1.28.13-1648183331/centos-7.9-template-1.28.13-1648183331.vmtx,CentOS 7 (64-bit),5012e1e4-2c3f-97cc-4b57-5274cb914691,4212ae2e-c2ab-c568-b7b2-e55a310dc86d,mcc_template_version: 1.28.13,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Terminal-server-3-1.99,False,[Datastore] Terminal-server-Win-10-1.99/Terminal-server-Win-10-1.99.vmx,Microsoft Windows 10 (64-bit),501231b3-e679-99dd-4cea-046c9d433d68,421214a6-874f-80ce-517b-75a1e2950089,,poweredOn,toolsOk,172.16.174.5,,Datacenters/Engineering/vm,True,False,False,True,,Domain/Project
RHEL-9-Rajneesh-192.168.15.10,False,[Datastore 3] RHEL-9-Rajneesh-192.168.15.10/RHEL-9-Rajneesh-192.168.15.10.vmx,Red Hat Enterprise Linux 8 (64-bit),5012ffd3-0e73-31fd-21b4-71f2168bcfcd,421219e5-8ca3-a71f-5894-f779730dc937,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
ubuntu18new,True,[moskdatastore] ubuntu18new/ubuntu18new.vmtx,Ubuntu Linux (64-bit),5012d532-23b3-f9d5-25e9-4015902e7038,4212740b-2347-8d02-c324-6c3fbefa842d,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
graphana&cephcockpit_172.25.3.98,False,[Datastore 3] graphana&cephcockpit_172.25.3.98/graphana&cephcockpit_172.25.3.98.vmx,CentOS 8 (64-bit),5012879c-5439-551c-934c-17c59d398e9c,4212009d-a89e-6b8a-6be1-0f97fbc82db0,,poweredOn,toolsOk,172.25.3.98,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
centos-7.9-template-1.28.13-1649235937,True,[Datastore] centos-7.9-template-1.28.13-1649235937/centos-7.9-template-1.28.13-1649235937.vmtx,CentOS 7 (64-bit),5012506b-a90e-f849-e854-b2669029d6c9,421286f8-39f2-cf83-ce47-64500e3f8300,mcc_template_version: 1.28.13,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm/Engineering/vm,False,False,False,True,,Domain/Project
centos-7.9-template-1.28.13-1648136703,True,[Datastore] centos-7.9-template-1.28.13-1648136703/centos-7.9-template-1.28.13-1648136703.vmtx,CentOS 7 (64-bit),50121252-d12e-51d4-67ca-64894721e1e3,42126e94-f1fb-fec9-42a1-b75d1e50c504,mcc_template_version: 1.28.13,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm/machine/vm,False,False,False,True,,Domain/Project
Rocky_Zed_Controller_172.25.11.1,False,[Datastore 3] Rocky_Zed_Controller_172.25.11.1/Rocky_Zed_Controller_172.25.11.1.vmx,Other Linux (64-bit),50127c9c-2d90-ca84-639b-189a5a030866,4212240c-451d-c72c-8272-be9e65029ff3,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
KollaantelopeJammy_Controller_192.25.97,False,[Datastore 3] KollaZed_UbuntuDevops_192.25.97/KollaZed_UbuntuDevops_192.25.97.vmx,Ubuntu Linux (64-bit),50121422-1d14-1478-76b4-a48337bff2c5,42125413-56c8-c2ca-8b32-fa03b77913f5,,poweredOn,toolsOk,192.168.25.97,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
RHEL-9.0-Build-192.168.15.11,False,[Datastore 3] RHEL-9.0-Rajneesh-192.168.15.11/RHEL-9.0-Rajneesh-192.168.15.11.vmx,Red Hat Enterprise Linux 8 (64-bit),5012e2c4-4c68-5702-5dcc-954381620bfe,42122fd6-5d19-4e07-dc37-29e8aa8cadde,,poweredOn,toolsOk,192.168.15.11,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
TerminalServer_192.168.2.1,False,[moskdatastore] TerminalServer_192.168.2.1/TerminalServer_192.168.2.1.vmx,CentOS 8 (64-bit),5012cddc-3e32-1034-454e-df579e3d7ea9,42129e83-2c06-3d67-3280-a8c7561c44ef,,poweredOn,toolsOk,172.172.0.2,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Compute-172.25.1.117,False,[Datastore 4] Compute-172.25.1.117/Compute-172.25.1.117.vmx,Ubuntu Linux (64-bit),50123681-8876-18c8-e8bb-812e772fe525,42122fbc-c0a3-b3a0-9b3e-a4a8b51eb16b,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
JUJUMAAS_25.101,False,[datastore1 (17)] JUJUMAAS_25.101/JUJUMAAS_25.101.vmx,Ubuntu Linux (64-bit),52aa2e91-7844-7da2-f0c4-8548c877a4ee,564d1b39-e127-1ef3-1de3-9087205ad940,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Kolla-Ubuntu-Wallaby-Debakanta-25.31,False,[Datastore 4] Murali_Kolla_Wallay-25.41/Murali_Kolla_Wallay-25.41.vmx,Ubuntu Linux (64-bit),5012072b-faa1-2fc3-335d-a07ebc7baed3,42129c70-daa7-85cc-32bf-d1a8c0bd53f9,,poweredOn,toolsOk,192.168.25.31,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Backup_storage_server_172.25.0.21,False,[Datastore 5] Backup_storage_server_172.25.0.21/Backup_storage_server_172.25.0.21.vmx,CentOS 8 (64-bit),50121788-f22a-a030-cdfe-f4f5735702bd,4212b431-3785-27d9-8d0e-46e7fc7f0cd0,,poweredOn,toolsOk,172.25.0.21,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
NIkhil_KVM_172.25.0.30,False,[Datastore 5] NIkhil_KVM_172.25.0.30/NIkhil_KVM_172.25.0.30.vmx,CentOS 8 (64-bit),50124f8c-d3ec-4639-ff9b-be037d7b2f0c,42120eb7-36ef-4d3b-285e-08523307b832,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
AbhijeetPatra_Centos_25.7,False,[Datastore 4] AbhijeetPatra_Centos_25.7/AbhijeetPatra_Centos_25.7.vmx,CentOS 8 (64-bit),5012cdd3-541a-34e2-1e0d-6023896f68e9,4212a47f-33d4-c0eb-44a9-5f13f4d51963,,poweredOn,toolsOk,192.168.25.7,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
compute-murali-25.42,False,[Datastore 4] compute/compute.vmx,Ubuntu Linux (64-bit),5012d751-f434-5245-43ba-40991c0f0ca6,421288fd-35dc-99a4-e701-dda2c8925e97,,poweredOn,toolsOk,192.168.25.42,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
centos8s,True,[Datastore 4] centos8s/centos8s.vmtx,CentOS 8 (64-bit),501242ff-4bc0-3698-b1c0-58866c2a5947,421261fc-b282-bfac-327d-0bb5e0b55465,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
controller-murali-25.41,False,[Datastore 4] controller/controller.vmx,Ubuntu Linux (64-bit),5012611b-68a2-a99a-aec9-75a8b2f214f2,42129892-ac4c-071c-bc8a-355603cf5e8e,,poweredOn,toolsOk,192.168.25.41,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Controller-172.25.1.116,False,[Datastore 4] Controller-172.25.1.116/Controller-172.25.1.116.vmx,Ubuntu Linux (64-bit),5012a2c6-6d20-16a2-daa1-39cf2474d252,4212ee2b-f655-eac7-a9cb-c3ce7007a6f6,,poweredOn,toolsOk,172.25.1.116,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Centos_Tempest_1.119_restoration testing,False,[Datastore 4] Centos_Tempest_1.119/Centos_Tempest_1.119.vmx,CentOS 4/5/6/7 (64-bit),50126299-0462-8f80-fdea-28a1ded03d39,564d3eb2-6157-3388-836e-0c0a4c7da504,,poweredOn,toolsOk,192.168.1.119,,Datacenters/Engineering/vm/Discovered virtual machine,False,False,False,True,,Domain/Project
Compute-IPv6-25.72,False,[Datastore 4] Compute-IPv6-25.72/Compute-IPv6-25.72.vmx,CentOS 8 (64-bit),5012c576-f599-c4fb-98ef-020a953556a9,42129f2d-2862-b78a-bb4f-a9a2ea8e2b93,,poweredOn,toolsOk,192.168.25.72,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
RHEL8-Rajneesh-25.80,False,[Datastore 4] RHEL8-Rajneesh-25.80/RHEL8-Rajneesh-25.80.vmx,Red Hat Enterprise Linux 8 (64-bit),5012a9be-fb53-d1fb-24e9-b58606652cea,4212849c-5611-f8c5-5a00-ec6e4b313aff,,poweredOn,toolsOk,192.168.25.80,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
ASP_Traefik_docker_test_172.25.3.105,False,[Datastore 5] ASP_Traefik_docker_test_IP/ASP_Traefik_docker_test_IP.vmx,Ubuntu Linux (64-bit),501267f5-6a3e-7094-3ac1-c880611dbfd3,42124a32-ed50-c528-e45d-eb50923cac13,,poweredOn,toolsOk,172.25.0.105,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
centos8s-ipv6,True,[Datastore 4] centos8s-ipv6/centos8s-ipv6.vmtx,CentOS 8 (64-bit),5012d02f-6516-ac11-02b1-77c6baa602d5,4212201f-2b19-3ba3-3a31-0091e7acd7aa,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
moskR-Docker,True,[Datastore 4] RohitTest/RohitTest.vmtx,Ubuntu Linux (64-bit),5012ae5c-a372-fbd4-cb76-d38407971f2d,421282ae-fb20-53e4-cca2-59f2a69a8c44,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
jeff-ubuntu-2,False,[Datastore 4] jeff-ubuntu-2/jeff-ubuntu-2.vmx,Ubuntu Linux (64-bit),5012d17d-e958-005e-88ef-16720630168f,42129dde-0278-9fd3-7995-0e1712a876ef,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
ubuntu20-82.104,True,[Datastore 5] ubuntu20-82.104/ubuntu20-82.104.vmtx,Ubuntu Linux (64-bit),50124377-db8c-4c78-9970-8ec7cdcd2e9d,4212bb25-b716-978e-2815-3698d2369ce5,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Controller-IPv6-25.71,False,[Datastore 4] Controller-IPv6-25.71/Controller-IPv6-25.71.vmx,CentOS 8 (64-bit),50123ef8-16c1-f5d9-315f-983dacabcd73,42127673-2c9b-6ac6-69c6-0073914aec46,,poweredOn,toolsOk,192.168.25.71,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Ekta_Centos8s_25.12,False,[datastore1 (17)] Ekta_Centos8s_25.12/Ekta_Centos8s_25.12.vmx,CentOS 8 (64-bit),5012387f-01d8-3d37-964d-21168defcf88,421293f4-e621-f988-22e8-a4db21bf0659,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
UBuntu20_AD_Integration-25.10,False,[Datastore 4] UBuntu20_AD_Integration-25.10/UBuntu20_AD_Integration-25.10.vmx,Ubuntu Linux (64-bit),5012b79b-49cb-15b5-49ad-c0f821037baf,42126638-cbfa-e5f0-0580-3f359a8bf7b6,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Abhijeet_Patra_Landing_VM,False,[Datastore 5] Abhijeet_Patra_Landing_VM/Abhijeet_Patra_Landing_VM.vmx,Microsoft Windows 10 (64-bit),50127442-9281-8ec4-109a-504db11c5e4a,4212ce6f-9eed-b1b1-ee7c-f11e8612a27e,,poweredOn,toolsOk,172.25.0.5,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
NasharatM_Ubuntu20_25.11,False,[datastore1 (17)] NasharatM_Ubuntu20_25.11/NasharatM_Ubuntu20_25.11.vmx,Ubuntu Linux (64-bit),5012765b-7e97-1ab1-bce3-0cb5fb10894b,4212624d-b3b7-256d-341b-1a90fa87d475,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
ubuntu22,True,[Datastore 5] ubuntu22/ubuntu22.vmtx,Ubuntu Linux (64-bit),50124b33-7eb2-2b79-bc83-28182954071b,4212b5c9-6c87-652b-088c-daa3019ab4b5,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
PFsenseIPv6 Test,False,[Datastore 2] PFsenseIPv6 Test/PFsenseIPv6 Test.vmx,FreeBSD 12 (64-bit),5012f631-ae81-84f8-4f66-878508214b70,4212768d-b89c-b381-6cd6-ce6b19d8fcbe,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Controller_172.25.11.31,False,[Datastore 2] Controller_172.25.11.31/Controller_172.25.11.31.vmx,Ubuntu Linux (64-bit),5012cfb9-b12a-2421-ac55-2975fd475d4b,4212b270-691c-cbef-1956-e0448e4df5d9,,poweredOn,toolsOk,172.25.11.31,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
KollaWallaby-24.22,False,[Datastore 1] KollaWallaby-24.22/KollaWallaby-24.22.vmx,CentOS 8 (64-bit),50123869-1cd0-3276-0b22-05c601e4933b,4212880e-02cf-7821-a490-ea7b39d0c333,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node2,False,[moskqa] Node2/Node2.vmx,Ubuntu Linux (64-bit),5288c47c-b7a9-f058-1d0e-dd8b0df9301b,564d40cd-1d8c-dd48-85b8-eb971c5c8967,,poweredOn,toolsOk,10.91.92.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Rocky9.2,True,[moskqa] Rocky9.2/Rocky9.2.vmtx,Other Linux (64-bit),501269db-1e74-6775-81f2-ec32b15b6008,421204a1-7da9-7775-05b5-709821258c41,,poweredOff,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
KVMDevNew-24.240,False,[Datastore 2] KVMDevNew-24.240/KVMDevNew-24.240.vmx,CentOS 7 (64-bit),50123593-95de-9ac6-ad61-0e3bab802bcd,4212b877-698b-db14-c6e8-0f2ad3ddba9c,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node5_Zed,False,[Datastore 2] Node5_Zed/Node5_Zed.vmx,Ubuntu Linux (64-bit),501268f8-e035-8a69-368d-83544c064482,421226b5-cedb-5361-980b-fbdc77a9f289,,poweredOn,toolsOk,10.123.199.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
moskqa-6,False,[moskqa] moskqa-6/moskqa-6.vmx,Ubuntu Linux (64-bit),501245b4-b156-cb3b-6348-8f5f0e79a07c,4212eea4-7dd9-d039-3530-1a2e5616aa63,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
temp-prashant-win10-1,False,[moskqa] temp-prashant-win10-1/temp-prashant-win10-1.vmx,Microsoft Windows 10 (64-bit),5012ba68-ffb0-b442-34e5-16587f545377,421262a0-33ea-e373-7b73-3f8972501b92,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
mosk3-automation,False,[Datastore 2] mosk3-automation/mosk3-automation.vmx,Ubuntu Linux (64-bit),5012dc81-5f6e-4cdc-e525-49fa6d3423ab,4212ad9a-4f13-4ab1-4c2d-3f51c7a26ad1,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node4,False,[moskqa] Node4/Node4.vmx,Ubuntu Linux (64-bit),52f6d9cd-712c-5845-2bdd-f5c82e8025f8,564d46b9-888d-9918-56d3-1d372ccee371,,poweredOn,toolsOk,172.17.1.7,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
MOSKR,True,[Datastore 2] MOSKR/MOSKR.vmtx,Ubuntu Linux (64-bit),5012877c-dddd-3a3c-1f79-8b48ce9bdb10,42125eda-0f0a-9711-714a-e72f32c550f8,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Node1_Zed,False,[Datastore 1] Node1_ed/Node1_ed.vmx,Ubuntu Linux (64-bit),5012930c-c3f8-8337-7031-bec92fe6104f,42127010-3857-7a83-add7-22941be27bd2,,poweredOn,toolsOk,172.172.2.3,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
mosk4-automation,False,[Datastore 1] mosk4-automation/mosk4-automation.vmx,Ubuntu Linux (64-bit),50125500-2b7f-92d5-fa0b-39bcac9f492b,4212f810-e67b-5d04-b804-c0b91cd56b77,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
ADP_Windows10,False,[moskqa] ADP_Windows10/ADP_Windows10.vmx,Microsoft Windows 10 (64-bit),5012c216-6aa6-05a5-6e2a-7997bbc1e0aa,4212a8f4-d81e-5c96-9a40-03fdd4bb9ee7,,poweredOn,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
temp-prashant-win-10-2,False,[moskqa] temp-prashant-win-10-2/temp-prashant-win-10-2.vmx,Microsoft Windows 10 (64-bit),501255f5-7abc-9ede-c3c7-94b3b6695ed8,4212da8b-3e92-3b92-12a1-0dcf83686acb,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
synology,False,[moskqa] synology/synology.vmx,Other 3.x or later Linux (64-bit),52fe1a04-3695-e18e-4d6e-0ce87dae28ef,564d0aca-281a-2903-5a2e-a3c0618dbbf7,,poweredOn,toolsNotInstalled,,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
JUJU_Maas_Zed,False,[Datastore 1] JUJU_Maas_Zed/JUJU_Maas_Zed.vmx,Ubuntu Linux (64-bit),501202cf-b046-43da-9f22-d3fb5900cbcc,421231c4-2f92-a56b-0f5c-dd6fb17ffbf0,,poweredOn,toolsOk,172.25.0.150,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node1,False,[moskqa] Node1/Node1.vmx,Ubuntu Linux (64-bit),527b7f51-5e90-496f-f099-e01ee0a3fdf4,564db314-2be1-3176-ce33-85947215c533,,poweredOn,toolsOk,172.17.1.3,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
JUJUFOCALMAAS.1.2,False,[moskqa] JUJUFOCALMAAS.1.2/JUJUFOCALMAAS.1.2.vmx,Ubuntu Linux (64-bit),52cca0b8-7eaa-f454-deca-6d604aaaa3be,564dad55-32b5-3240-54e9-5cb02f6c6366,,poweredOn,toolsOk,172.17.1.2,,Datacenters/Engineering/vm,False,False,False,True,,Domain/Project
Node4_Zed,False,[Datastore 2] Node4_Zed/Node4_Zed.vmx,Ubuntu Linux (64-bit),5012cec4-be4f-59bb-821e-4321a6d8dfd1,4212f9d1-62fb-7a9b-f73e-7d888488119e,,poweredOn,toolsOk,10.117.244.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
mosk1-automation,False,[Datastore 2] Rohit/Rohit.vmx,Ubuntu Linux (64-bit),50124996-541d-12d6-0032-17138dbdb4e6,42122257-4453-fd25-5b93-f658fb46901c,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
moskqa-3,False,[Datastore 1] moskqa-3/moskqa-3.vmx,Ubuntu Linux (64-bit),50122e37-573d-9b70-7cbc-ed9c790dc6bd,4212b9b4-303e-7f8e-f2fe-5b573569e96b,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
compute_172.25.11.32,False,[Datastore 1] compute_172.25.11.32/compute_172.25.11.32.vmx,Ubuntu Linux (64-bit),50125976-3f2e-88aa-4ede-72735d2af1f4,421290be-66af-a526-ded8-4f5dfe9792ef,,poweredOn,toolsOk,172.25.11.32,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node3_Zed,False,[Datastore 1] Node3_Zed/Node3_Zed.vmx,Ubuntu Linux (64-bit),5012917b-bcd7-35e8-d6d6-fc14af91910a,4212bc9c-dd62-0375-5bf1-8f935bea8432,,poweredOn,toolsOk,10.219.31.1,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
moskqa-4,False,[moskqa] moskqa-4/moskqa-4.vmx,Ubuntu Linux (64-bit),50123630-8459-66ef-d235-838b9ccc9af5,4212141a-cf36-d371-a1d3-61706401e8a4,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
Node6_Zed,False,[Datastore 2] Node6_Zed/Node6_Zed.vmx,Ubuntu Linux (64-bit),5012464d-cdd9-9f14-85ca-0f7a440cc9fb,421216c7-82e6-ee94-720d-3ea629c87b99,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
moskqa-1,False,[Datastore 2] moskqa-1/moskqa-1.vmx,Ubuntu Linux (64-bit),50125e01-d68b-345b-79bd-f175cb8f6ba4,4212c82f-8303-2af3-cb15-0da5a3b9e534,,poweredOff,toolsNotRunning,,,Datacenters/Engineering/vm,False,False,True,True,,Domain/Project
